user_id,year,num_friends,votes,num_reviews,avg rating
_jjbwHWLFA5GjWFWGLj4ZQ,10-02-2011,358,2926,433,3.82
8kLCcutZ5iK-xuxY0KeQHA,27-05-2008,469,1497,400,3.78
135DbbQnr3BEkQbBzZ9T1A,03-10-2010,2341,3665,566,3.78
iXGoQVfBXU0CrwrRBWXozA,08-07-2010,331,10642,327,4.3
_f9NyNygDasxm4x_8K0FMg,28-02-2007,239,939,736,3.3
UmXzwFM2OkZHWJ5cJZlqkg,03-05-2007,2692,17882,537,3.66
CIZGlEw-Bp0rmkP8M6yQ9Q,04-09-2009,5635,6024,1885,3.67
PeLGa5vUR8_mcsn-fn42Jg,05-01-2008,2018,25053,1227,4.03
PDsPblDeTNMmrb2Vs73cPg,30-07-2009,907,1052,377,4.06
Tsm8VraTp5OGyVALtUiCeQ,25-10-2009,169,39166,910,3.47
yvXEJcXRtffR2GuWULbRjg,01-03-2007,699,1443,1108,3.84
MInp33w5vvHeBo68BAPmgw,03-07-2008,733,15419,1003,4.11
zFYs8gSUYDvXkb6O7YkRkw,05-09-2009,3129,10303,521,3.85
8SgjU2fID9VqKQooFt1DIQ,13-03-2011,2474,4360,271,3.96
447bDfxUCsBQfUFFbzJ2nQ,27-07-2007,258,1546,192,4.04
iDlkZO2iILS8Jwfdy7DP9A,07-11-2009,428,2234,1026,3.82
Fd3GvZTer-2_EwMzL3ptAg,26-08-2010,246,1902,938,4.02
WXlxViTwXHPBvhioljN9PQ,07-10-2008,259,3744,444,3.32
0lDl1Jg1Qz2KhvkfJKk6fw,25-08-2006,654,10795,1031,4.04
TeHp5f1KY_7Mh-swUWSjuA,18-06-2012,490,1729,693,3.71
NwVyki35xOcaxhMzHNtHDQ,10-09-2012,2306,1731,371,4.02
c7KRpENpwni-RfjRNrYfRA,18-12-2010,461,6549,267,3.85
U0WU9d6gpMNkO_tPXK58Sg,04-06-2010,550,8168,395,3.65
bcxcQhp0sKYd9eUnEVUzPA,16-06-2013,610,2925,170,4.03
TJpPDsFGNm_MfO6Z3nqfDA,26-02-2009,220,3454,174,3.96
wWa9X07Cq8EVaqJrA5QKyA,01-07-2009,187,4226,532,3.45
asL1d04xS3y8YQtU5ota-g,15-09-2012,664,14068,289,4.09
IBaDaTxp2yC_-AD2QscBOA,20-08-2006,159,758,548,3.9
lQTk7Nl15Dwq-qOHVzBHQg,01-03-2007,760,1002,344,4.24
zjj6fK65LRB4WNlE8Qt3lg,10-06-2008,395,1565,203,3.9
SB99H6_FKCiTOvqYyYqueg,14-07-2012,837,2485,268,4.24
EpZFiJxo6RO8a6QwDwC7TQ,27-04-2008,484,846,420,3.62
LQG9wFTmscbAATp8QWj1hg,25-05-2010,175,1859,486,4.3
gzE5dfmxNYj5y0fIJBVblQ,20-06-2010,1498,8638,697,3.71
unjfJawQK7uLtzo0jAPlLg,20-05-2011,376,1766,181,3.84
rCWrxuRC8_pfagpchtHp6A,06-02-2009,3336,11967,1454,3.96
YTDM5iqsTFIyi1oUBhE1aA,11-06-2012,624,1683,155,3.84
i_DR3vdE73nVm2GlMbGpGA,12-11-2011,2647,3534,557,4.09
Zl1fJNTzNULZiqBRShxUYA,03-02-2008,969,45123,2213,3.3
fKi8ZF3xpJJkgSusRubeMA,10-06-2012,210,2132,488,3.7
8UPTxp6SXvQe6JoEbEGcyA,31-07-2010,458,16025,439,4.02
MyFtpeGsV4z3zvFBnfGIvw,24-04-2009,223,739,215,3.77
tIP5tmJzK2jFKJh6lE-_Ag,03-01-2008,249,4572,493,4
E4UUqPlwClhSZ_JaRHvXPQ,11-09-2007,204,4451,434,3.61
6PEIKIibsT3NkG1THRfJPg,14-03-2007,428,4857,593,3.85
0G-bcpdR48tfZy6koGUiTQ,13-09-2008,2588,13480,1945,3.66
HpcqeJwnBCTZhMgPpUsslQ,05-05-2012,167,855,159,3.68
0UI9KTPdtkwl9lMdMT-Sgg,18-09-2006,383,5449,381,4.1
BOZ8bNCGu8L1MqHJf-rOyw,31-05-2009,185,787,433,3.59
I5vlQkiSY_FhnlbEbW4Ppg,21-12-2010,457,1851,301,3.67
YEazfFhRLtegguH1X8t8iA,02-08-2012,505,1594,214,3.41
Wu0yySWcHQ5tZ_59HNiamg,30-03-2010,247,9905,1069,3.19
Ae4uXwFHp-5fGrt6OONaXw,05-10-2009,236,12084,746,3.6
h4oOQdnfjpEHbygEJDsFbg,11-09-2006,994,81122,501,3.62
TVkU2gHhe05v_lgsE_NccA,08-09-2010,353,2853,461,3.66
N044aCKJv3G5WuvwT5AJcA,14-11-2007,421,30007,398,3.56
8XmIIleAnuhOwB7EJjSaGQ,27-05-2008,399,2368,246,3.69
mkbx55W8B8aPLgDqex7qgg,17-09-2012,453,19849,666,4.38
vP85Nf2ts5iuCAfsgKSdiw,08-07-2013,326,870,202,3.23
7Oe6ikklTjVBbEFw9emLcA,30-07-2010,493,16471,670,4.28
c3_AdjAlMy4EJYQhuXADgA,13-01-2007,192,2487,630,3.51
A3Rahgq3ufx81IjbEfAbGg,15-03-2011,779,1504,989,3.57
jlu4CztcSxrKx56ba1a5AQ,18-06-2015,706,4851,430,3.73
uQAqbM07zSTRhZcZJyGYrQ,24-02-2009,324,1551,261,3.81
EiP1OFgs-XGcKZux0OKWIA,14-08-2012,214,3259,778,3.47
p_azadim_uWFOXAhhKB3ag,14-06-2007,1132,3070,709,3.54
aKY4eFOJeCaXnw1jGPozTw,03-05-2011,712,21334,1291,3.95
HyplWuWJ0RRBpB9In7QDdQ,28-05-2008,358,1163,289,3.98
X_wC1rgLot5xYG1-fzEpaQ,07-05-2013,241,24596,1336,4.02
bRwHE0RgJuIL4KBl3kuwkQ,29-05-2008,280,948,471,3.69
vBSzgSvcawxtaDuIdi9hCA,24-09-2009,234,1300,307,3.64
HEPfqAH6ObF36Fp1B9Fi1Q,04-06-2008,483,1152,665,3.78
VKlzfFJUd6ANLktObH0BhA,20-01-2012,401,1392,426,3.98
dvu83QWKsnnbGvNVQ3mv7A,15-08-2011,190,1682,642,3.87
GIjIJxRZs5cCjwW9iJFzMg,30-06-2010,194,1217,1000,3.67
IcQJ9Ewki9Bu0cR-D__pXg,06-11-2010,4050,29902,1169,3.87
H_-K6erSJYtzg3ZEvOg3EQ,17-02-2009,524,1418,574,3.96
f-ysez9SJSosLUON1BihWg,28-01-2008,2352,2293,365,4.15
Khh_zoydh8gcPT-rQtXFBg,15-01-2010,2195,30464,228,4.26
nTcMFBHZV2vPnig0XLk-Hw,09-08-2008,904,1540,344,3.64
NfU0zDaTMEQ4-X9dbQWd9A,21-07-2010,4519,20067,842,3.96
rv9d5TcnnxuOCX7ole_Clg,03-10-2008,179,6020,1461,3.78
4wp4XI9AxKNqJima-xahlg,05-01-2011,2710,10357,1034,3.85
BA9SDRZGyRcUMxTdUTVhmw,25-07-2012,679,54397,348,4.03
jfaz1aQqnkbtzQfQyCE8IA,11-04-2012,720,13434,238,4.21
BI43zsVnKZHtMI_4GBStng,09-03-2008,408,7813,344,3.82
EyaluppfmU_oI5pb2jF1TQ,17-07-2008,178,1850,550,3.7
lT49-Xggq_VAB2E9dce0yA,12-08-2010,657,870,343,4.03
Aciq1ddPC6jeQHLB0vZKVA,12-09-2012,348,965,420,3.81
9lU5zOPluc6Y8JZUL9nzsQ,01-07-2014,762,5358,537,3.86
tWVlSt-66fl6bk9_5UzltQ,11-05-2012,172,1190,292,4.33
#NAME?,28-03-2006,415,4798,1034,3.71
DzyBToexbfik0zt7ppky-Q,01-10-2011,191,15578,403,4.38
N8M8KBiVwRRwY8DsjPVIvg,24-12-2013,262,2372,150,3.66
hYnq9-wO-RzmiTTGMCNJgA,03-11-2008,253,889,290,3.98
dOfw4EqYemgl21qtJ8D9jQ,29-06-2010,189,1778,223,3.88
An8Q0oLP_2juwErLw90L8A,26-07-2009,204,1684,208,3.73
JM0GL6Dx4EuZ1mprLk5Gyg,03-01-2012,310,10494,192,3.86
lEw2VL9JCDFk3R5NzahqnA,11-08-2010,166,1806,679,3.99
_pIG1_s6Bzymn1zeyLjBHQ,17-03-2007,1518,1719,575,3.78
jCFOAOfYc3j058TZ7noeQw,17-10-2006,167,3074,206,3.62
WPw0LDmsT5HLc5itX8YLVA,23-03-2007,448,1154,705,3.61
YHr-ijGyWQg3hsP-sEEl4A,01-09-2008,1004,50929,534,3.54
6rGVoAI0Bl8ZEbMNJWOK3w,13-08-2009,864,880,768,3.98
mCd7pk8FqvlUD4Tkh8wiKw,10-04-2008,298,1687,372,3.67
kXdq_tyzV1RbgsjRLyy_yA,17-08-2010,642,1949,379,3.9
GFX2u05VCKiD4A_ZdG8mKw,10-02-2009,435,4085,272,4.02
y3FcL4bLy0eLlkb0SDPnBQ,11-12-2011,775,6759,1062,3.89
WeVkkF5L39888IPPlRhNpg,18-04-2012,2639,52815,1069,3.93
UhqIP6ltOxdNbFHixzesxA,06-07-2008,548,2524,308,4.09
BGzavA_ddMr-jGmhArv7fg,23-03-2009,1247,62616,699,3.73
LFZn7jtMpFuAyVg8n8LPqA,22-02-2007,256,3728,768,3.7
dKCEIzXWKjQoorZ4R6PBvg,19-07-2008,178,1033,902,3.95
0QeJC2inz6P-OVzROU_LNw,10-03-2009,1518,8873,2174,3.96
qZB8BZ2ZzMF0VfIGhttu7w,03-07-2008,1643,1425,433,3.95
O_GWZZfQx7qv-n-CN7hsIA,07-11-2010,3974,7787,330,4.17
sBkm5dZgoZXBNb5W6YQj7Q,18-07-2008,638,5296,553,3.8
p3heVCnq3M0H2LMxIuuc5g,19-01-2009,1089,6873,1105,3.4
5IaHGddT0RLq1-S5LbP1iw,12-03-2011,199,842,306,4.15
XqrRTHQmXK0KoOACtl0WFA,09-03-2014,196,872,200,4.2
0cyp4yH4XUkOKcQuP3_G7A,19-06-2009,658,4615,711,3.7
RBZ_kMjowV0t6_nv2UKaDQ,11-01-2010,4268,872,1010,4.32
WaAOt_eG0_-yLpG3fI--3g,22-03-2011,729,1593,432,3.6
Onn0vN9VVs3qQibyz6Uymw,14-07-2007,324,1421,234,4.02
qQecSd0lynfB4g-LPa9JCw,17-02-2006,458,797,629,4
QmH5O1JHDOBvUqzr4vz5-Q,21-04-2008,1736,13707,416,3.93
tYD-v5M_3mfKVe5-xesKmw,08-03-2007,695,1140,281,3.82
qUL3CdRRF1vedNvaq06rIA,26-02-2012,224,821,460,3.51
ISNbZn_lBKP7w1aGGaVyvw,30-05-2013,221,1145,153,3.96
NN5jldDW0Puf8E3ZZjKqsg,25-08-2005,404,6592,748,3.96
oKrct4Hc8hZNMYXecitLCw,16-09-2007,2157,4533,709,4.19
25NDlYy0wzjq7mh3IiCp0Q,31-03-2008,896,3570,526,3.92
XmjYrNgzdbHQAiz2RF_8gw,21-05-2008,884,2146,427,4.01
c4K55UM0pZvreFSSQUjWxQ,29-11-2006,648,2447,996,4.14
jj0t-2qLGl2g_odLBjxKOw,30-06-2007,424,4172,728,4.17
RUa2_2yuSwJtU7sTXz-omA,16-05-2012,321,1557,201,4
tFeGSYSSSo3UdWIRSi40SA,25-10-2010,398,7149,552,4.27
mR2P6XpEdbp0EjNsic721Q,15-07-2007,184,6894,540,3.38
Xnqbsqex72_KYsOk4AbqDg,01-10-2013,230,3794,628,4.19
ipleTHGh9KR8hO5U1yxzXw,23-05-2005,881,1246,987,3.64
PkRZYgz-Oq1dnjbRayIzwA,23-01-2007,485,2814,539,4.18
TQ9A1LVp6z-fIc494RsLDQ,03-12-2009,749,5538,634,3.94
3R_dB9VQ_D3WPJEw7pmorA,02-09-2014,842,1696,572,4.08
JxbOYBzGdRhI1Ip9-chmkg,20-01-2010,329,1223,599,3.55
zgV0ZroIF956gw4cul8MHA,06-04-2010,473,5365,489,3.93
j-1qkha4h87wMfNfwPvfqQ,14-05-2012,1087,22438,763,4
keLUgL_4y60BkppiAsIk8Q,21-06-2014,532,10266,190,3.41
4k9-LoufKfGflVzQfmkrdw,29-01-2007,206,1234,369,3.47
8PmYg12cee5WiVvVwxOXCQ,05-08-2014,1412,1782,378,3.91
sttYSglCzfk7lY7vWC9KBg,09-04-2008,265,1807,268,3.96
u90s9wJ9pMK2FMpy5F8Wpg,25-05-2011,221,1582,264,3.79
dLWDy4yzVzMQuhjoEcRO0g,23-01-2008,300,8469,175,4.06
FOBRPlBHa3WPHFB5qYDlVg,28-04-2008,205,954,538,3.83
41kMyI1BfOTyIIAenUSaTQ,06-09-2011,373,2924,1266,3.67
WjitTYyu1ab10jKi9b-fIA,29-12-2008,215,2014,299,3.94
YMgZqBUAddmFErxLtCfK_w,16-03-2009,1052,1507,1561,3.59
xYUequ2aqMzq8kjfFMFVPg,22-09-2008,964,17244,847,3.68
FnmRCTxZRqkN1UJB7egHZg,15-11-2007,597,1150,292,3.34
p5eKzfGUZ7duXbDM0AM5bA,03-11-2006,251,9699,832,3.91
H3wPBzQCKCKiHcV7GZK4kg,14-01-2009,585,2461,375,4.31
lNQRXZpPiNRDxCU6Uv7mNg,28-01-2008,385,1938,315,3.79
e_J9ZZ3hrNtqyZc0r6e5cg,10-04-2007,194,4135,474,4.1
YVQFzWm0H72mLUh-8gzd5w,07-10-2012,188,6319,401,3.59
uEvusDwoSymbJJ0auR3muQ,08-06-2011,1650,17621,1117,3.95
eZZyuJDouIg4p-GYB3PV_A,26-09-2009,617,767,514,4.06
diYbASjeqV4CxkoyeBeBGw,07-07-2013,273,18075,306,4.39
LJC1DsXRBbvxOA6BtYG9-g,21-01-2011,263,710,319,3.95
yhJ1SVBSjC_R2viEh5AbUA,10-12-2008,1579,5374,928,3.46
Ep3KDgEF3_WApurnGRi3mA,29-04-2008,225,3696,400,3.78
sAb47uEcSjK3uQcylhkhPw,23-07-2009,289,1053,774,3.57
uZM3pJLXJwSmHBabnRSFyw,17-10-2013,288,21491,2828,3.95
7QVNLrJDkjsDsCtODlPdsw,13-01-2008,328,1316,349,3.72
8OeTLey-p-WaL9ErNEci1Q,28-04-2011,320,1155,665,3.37
uvqhDdqRyl1aqTlxu_UZtg,08-06-2010,647,1046,284,4.12
HNqeYFG_-g9SWt8wfd66Kw,07-06-2009,285,849,781,3.34
JUeGFCsprKVUYok4oLsdEA,13-10-2010,285,1523,164,3.85
WSjmD3hVdnJ3sKEzrOWrZQ,14-03-2009,403,3788,318,4.02
6tbXpUIU6upoeqWNDo9k_A,20-03-2010,5988,10230,916,3.59
wo632pzj23-Di2RakSugjQ,05-07-2007,495,21808,1126,4.08
VmlShd8k2tq7-O4TVx5R1Q,06-07-2006,493,2185,919,3.87
G2FVUXuLEGc2fDTWFaQplw,19-03-2008,228,2071,183,3.7
HFECrzYDpgbS5EmTBtj2zQ,28-03-2007,3023,11624,5258,3.93
aTVOFTxVdfdIhdPxcEt1Vg,09-12-2008,820,2329,1061,3.62
73DZUFYAXuycbJ_eEAox1Q,04-09-2009,1388,61431,954,4.17
oHCvLlxB5OCL4KGFKC30eA,30-01-2011,365,751,325,4.25
3z_lLQl_4gzIgaQu1_K9LA,10-12-2009,216,7460,460,3.86
0tvCcnfJnSs55iB6mqPk3w,06-02-2011,998,10526,1042,3.63
whINg-cC-FiAv_ATDGMDTg,25-08-2012,288,15368,2435,3.61
Q6iiwjxWCfesMNz2sJYHZw,06-01-2015,228,19366,269,4.22
JzDPb9rFVNHsMWqaCGWjHQ,20-05-2008,342,4417,483,3.68
0mKUbIUXOvH0cHcGQ1KGqg,30-09-2010,358,9443,287,3.79
5re8RQ-2-Mkz7LC4ftYfHw,25-03-2012,1664,1709,336,3.85
CE-Fvm0BR_ytAYR356cgTg,08-02-2011,152,2360,463,3.46
djpMXOA1ic5wv3FPtubHNw,05-11-2008,451,27895,320,3.66
syA7uYoDjohc7gWBWaEZmw,22-08-2010,1337,2584,229,4.07
q-v8elVPvKz0KvK69QSj1Q,19-05-2009,1542,2155,450,3.39
Z_xbO-Iaxbx-ZRPhLJK-Ew,01-09-2012,174,1082,340,3.83
r9tjKaqLvLKF7PvDnUsFnA,05-06-2008,177,740,400,4.02
Wc5L6iuvSNF5WGBlqIO8nw,30-07-2011,2720,42045,1044,4.08
aBFRYTkVbkA7wiB4q0OBbw,27-09-2006,174,11679,213,3.84
deL6e_z9xqZTIODKqnvRXQ,09-04-2011,2946,6926,441,3.51
Xwnf20FKuikiHcSpcEbpKQ,10-06-2011,2350,3204,6252,3.33
GSvZ1ZJmVqQA9O2NVfO1TQ,08-04-2013,618,1856,259,3.7
6jz_Yr6_AP2WWLbj9gGDpA,20-12-2006,260,10672,1019,3.81
4yJmm_dsTGX1DfxaPCxxgw,06-02-2009,219,1024,281,3.56
lEcfvjwB93q_MPxqT2iiyA,30-12-2008,222,22852,433,4.13
VjzK7jhmyC5KManY_z-x0g,14-08-2009,1924,2776,1177,3.92
HzoQKKHDq9BI37dyJAAtGA,15-03-2010,1294,3117,732,3.58
Dp9vtkpgNti0BuG3202PGQ,10-06-2005,411,3365,546,4.07
r34WTuxQ8H5I-eWR6bl3Tw,04-12-2007,479,3302,615,3.52
SlgpAnj2gQd44EM_Uq6DkQ,07-07-2009,241,3765,1289,3.53
sB9W6Tbr1A-ERfUXwJxirQ,06-05-2010,607,2344,177,4.17
A0j21z2Q1HGic7jW6e9h7A,02-07-2010,3120,181145,1120,3.62
Q7IoE5m2heQKThuVq3SYFA,09-01-2011,383,100160,530,3.49
v07K-Mq5-uBmIuNuXL4KMg,29-06-2006,224,1519,487,3.89
ThkRYqLyPL9pdethCPs8Bw,19-08-2010,152,853,940,3.77
Reuq65EOFI938Yg8xgff9g,05-03-2009,207,1018,1101,3.82
rA97zeqOrUYuEM69n0Xn4w,25-08-2008,911,1825,368,4.09
_ir8NHMtV7KPTwmBmlkmQw,01-04-2010,1020,1630,275,3.64
YboMA2vh7LHfhiTwgyZnXA,08-03-2012,314,1022,176,3.95
zNaDJXGjGro-kwu37h4e3A,25-09-2006,603,16948,572,3.76
9OR0X4T6JjvzLTW6-XZq8g,17-11-2008,249,28146,853,3.72
1pzP58PeWictHQzctMU0nQ,04-04-2009,839,10621,733,4.1
U7NLhaVfOJrHb9XLsZbJnQ,06-11-2010,753,3349,414,4.14
GERRIWMslcP4-O6mLErPSQ,04-03-2009,330,1695,798,3.33
#NAME?,02-07-2007,382,846,775,3.83
24AzZDQKHySwMQR7VQVCAg,30-04-2009,466,5593,609,4.16
NeJLklFT4Ohig0uW9719bw,23-06-2008,251,3979,181,3.76
fJ_qSZH_akvWzHUPMqab1g,03-01-2008,314,10948,313,3.85
PYRIiQilTl1rkx83hm8ttA,27-10-2006,216,1187,932,3.64
eA8WqJj_15lWURDwE6DsKQ,12-03-2012,457,2653,437,3.92
M3nSLG94rseIjKkvA0MQjg,17-12-2009,265,24758,168,4.09
ca___2Qaf5FFyPCf6T2eZA,18-04-2010,224,3356,194,3.64
nOr3_aq60yivqgcso_iDMw,12-04-2009,224,4400,507,3.73
JUT0U3HTSB3kz9Wh7N0GqA,14-06-2010,2895,4762,891,4.07
BQkC6RneYfvfG6wRe0hsvQ,17-07-2007,793,26340,853,3.5
fiAZB5jSD_JMoq_BZbQoQw,15-12-2011,356,3227,238,3.33
LLgTAp0F5HkgJjlIFwDSRw,12-02-2008,230,3915,530,4.07
F_WfNGoYHAHDQy2abIYoNg,06-07-2008,546,3208,709,3.69
igll2PdsMvQHzJhzttrx1A,20-05-2010,1225,6656,710,4.08
JlD8asiXfY1CoGy3VHFRlA,02-01-2006,176,911,370,3.7
nJZ7f4AfZKyDKdIZ362mIw,26-05-2008,236,884,350,3.61
QuZbJquRtbY9O9JrB9NpxQ,07-07-2007,971,22052,1613,3.61
PAzgMhSXGokkOw2CMZUI1w,15-12-2006,235,1556,182,4.29
jO44Apni7iJZVVK4HQ60tA,26-10-2008,175,9557,187,3.75
CoS9VbTzh74Hh7FSlAKKVA,03-08-2010,5329,16881,1085,3.81
4DaYRzOMGcn2zoWkHLNBjA,29-01-2010,238,3134,261,3.79
8YwZ2FCPA7nf8WngszF_Kg,01-07-2008,245,1141,182,3.44
3nDUQBjKyVor5wV0reJChg,05-12-2008,2863,788,1363,4.16
F3lu1icxJX5A5tCw-jVpTg,05-12-2010,543,5807,717,3.84
s85sNAMlsrI0xCRvfj7Jrw,26-01-2013,174,1268,434,4.01
UGHhqtP6d1DG9KHJDOx72g,01-06-2013,619,4036,734,3.99
DbqbkQ4pANGpx9UoEa685w,30-06-2011,230,3224,238,4.31
dfYNTBw--CYlZbFz581kYQ,15-04-2008,3106,10923,1063,3.94
nzsv-p1O8gCfP3XijfQrIw,12-04-2005,1739,4602,3992,3.44
gjhzKWsqCIrpEd9pevbKZw,21-09-2005,4074,37917,3098,3.82
PcPminF0bIUsKjUh9e4DMQ,08-09-2007,467,5668,734,4.37
_VMGbmIeK71rQGwOBWt_Kg,12-08-2007,703,5544,754,4.03
ibZIMJ55dvoqag4_JrQ4sw,11-11-2007,495,9885,1291,3.77
MbC0xPzIdGkFMCpPb8yWDA,30-11-2007,448,1618,1079,3.7
9Dd1fLx93JRGypYC_3i9Zw,24-05-2010,335,1336,320,3.94
vWP8-aQX0rYJszqkWVL7Ew,07-03-2011,797,6122,534,3.91
e0AUdCu-jeOkLImiEzlTDg,06-03-2012,177,4020,280,3.99
Isf8G6HPbNqEisKDjmUlbw,02-08-2013,289,2037,572,3.52
yLZOrUg5UJhQlffSoL-j0Q,22-01-2007,155,2438,291,3.73
Z0GA65zCMI4ska4iHRr8Bg,06-02-2011,153,1404,495,3.66
HxyLRaoH9PS09M6R3rV-EQ,25-04-2012,215,1750,527,3.47
co64BGDz5U4i-VOwhJgn5Q,04-12-2008,241,793,682,3.35
FaYXjGgLtetpCCiKmEsq9g,21-08-2006,1138,19978,648,3.73
_SVfoi3YUFNHswsfZUO9mg,23-08-2007,973,7628,559,3.77
3CwMwbY9UgP-qvTDxNs_0g,29-07-2009,709,59206,1069,3.81
qygModUyyK_Hi_b1uxSLFA,23-06-2008,173,2268,183,3.35
VZDdJXseXVMRIeYiDmdZWA,01-04-2012,1077,941,321,3.14
NwPnvTALYMNZgdiwHHkuAQ,03-08-2013,167,2062,393,4.06
j5yfS1QjGwNLQ0h4_wDyxg,20-05-2008,959,770,541,4.11
TYCkjEHPSJSnFb6m6GDluw,06-02-2008,426,2899,282,2.83
65yB0ydGXOZ_-T6J_GbKfw,11-03-2014,436,32219,927,3.54
kmfO1ZlFhXtFAqbgZvroaw,01-12-2010,782,794,216,3.65
KDb7ej6DK3D0IKS6LuUZHA,16-05-2008,364,4816,313,3.64
TLpnu9BZNLTuB1ngxjnIpA,22-02-2008,703,2413,719,3.47
SitYDdmJtpyi8V7vNJcBCg,24-06-2009,2838,8838,592,3.73
X1i4BXf4w8K8jspSOOhZMA,06-01-2013,301,6520,364,4.25
gru76BjkRY6UQVcw_yAxiQ,27-02-2006,530,2045,267,3.8
JM9jODLEp8_AZeF3TwftXg,20-02-2011,1383,1030,886,4.18
KFZISl5mOUJ6bu3qCUrO-g,06-02-2008,792,2678,833,3.45
7D0DvTzJVPJp-3G2j2bzCg,02-02-2013,553,3566,970,3.96
puhvSlWJgh-Tf9n_UCe5vA,27-04-2010,151,932,192,3.47
04J_q_VhSBItxNiEAN-gkA,14-01-2011,1737,1941,354,3.88
1ypK74Sr0QmsJ8IZG8v0cQ,02-09-2008,185,2617,205,3.44
5Af5mVbYDRQ_24dBFfMgmg,18-05-2010,426,5428,391,4.17
qp-5seAzMcIWu-UnnnwCgA,24-08-2013,532,1584,171,3.9
jGbj8fl575EIQJcfaA1FKQ,30-05-2009,526,3734,351,2.79
RRtMl0kS2ntfoxcQPJcmZA,13-11-2010,1140,16313,1321,3.69
1vB6Olfkba7Sb-Y6TfiB0Q,22-06-2008,283,2478,1239,3.46
UsmTxWbobLsI6WR1Db0W7A,09-08-2010,434,1226,522,3.48
GGTF7hnQi6D5W77_qiKlqg,05-04-2014,2662,34539,595,3.38
HmILc-lgVKZS7mWNdYCSJw,14-09-2012,764,4220,195,4.36
Rzf35jKV8e8EJdssrae_AA,12-08-2007,361,20976,603,3.71
3KK7L2Q6NMfJA1Ky4Ntmdg,31-08-2008,1577,5209,1305,3.38
2l0O1EI1m0yWjFo2zSt71w,02-07-2005,5874,2290,2828,3.91
sZYxLqJngI38GBEd9AYe2w,19-03-2007,527,27572,619,4.04
jySfdWP1M2peTweCi17zyA,20-10-2013,198,1197,1608,3.72
KDupCmOhNUZ9RCYC6wB9xg,16-06-2010,179,711,192,4.15
XChCfeJ6Yx2NDJIpIgRhyg,22-02-2010,196,1245,400,3.44
2VABkVdFhHGMo7wAqfofGA,12-06-2009,294,2564,227,3.78
d5WLqmTMvmL7-RmUDVKqqQ,20-12-2011,681,2580,408,3.72
nffEoRhzQYVIL3Y6bFhcGA,12-07-2007,465,7330,812,4.14
ysCBsXWPB-LAiewVS3jZfQ,08-11-2006,2471,100924,3071,3.39
QeZmjeEefdJ3bdbAeIHfWA,08-10-2007,327,736,318,3.92
UYcmGbelzRa0Q6JqzLoguw,18-10-2010,2580,3909,1618,3.68
sEpOSEvfLgatlavQKYE7GA,27-02-2009,263,986,275,3.87
RAOZ3SzKlmxY3iDIlBb0dw,15-06-2013,586,2894,589,3.71
asP08n8OwVhIg2hyff8DFQ,07-01-2011,151,1149,249,3.38
rmrDS1VYA6hySyHtiyBKQQ,19-07-2007,180,818,507,3.55
Y3QU8Jj3lYuVa2LmunvnRg,19-11-2006,344,951,1481,3.8
ii1lLmpRH4LzPXuhU9Zw2Q,18-10-2008,247,3274,304,3.63
K-tV497IGYVLrMSmLZzU7A,28-10-2012,427,36525,766,4.19
IBZMvu2dTKy-j23qCJgVWQ,14-12-2008,424,26880,509,3.56
AkIZlaQe7GUXttx_epYcfg,17-01-2007,1574,13455,1182,3.74
25W8CVIdQDIkyPb8ISCGpQ,19-01-2009,323,2194,568,3.66
NNwC1JS5__e3VZs4xrV9yQ,12-03-2008,281,39776,297,3.82
xN-xoLhTHUFfTS_BMGG0xg,29-05-2007,743,1932,663,3.85
RKfETgoe0wuZds8EMDBw0Q,13-03-2008,624,906,1015,3.91
mhp7ixQA9dqRqXKYcW3F7Q,14-07-2010,331,1388,1174,3.71
9bcFzhy96znoZGpZnjChJw,12-12-2011,219,920,260,3.46
Tj-6FX0ZnqHEZYO9iFSD4w,08-06-2009,331,4797,209,3.66
JnPIjvC0cmooNDfsa9BmXg,09-02-2009,1445,58707,992,3.78
eqWEgMH-DCP74i82BEAZzw,06-05-2008,252,3013,357,3.8
m6RU5Ov4C1uMQRr3J0Fvfg,22-01-2012,3782,2952,714,3.85
gtJsj5RpF4dfE7uPVDRfDQ,25-02-2009,1448,5986,852,3.85
KuQihTwMfE8pd9vwNyaNaA,18-06-2009,738,46889,955,3.97
ZlgmfdzsNpa8zD6NmSrcVA,11-03-2009,545,3295,380,3.94
RuYYtPAdhVjQ6u6GqmgZHw,08-10-2012,698,32294,539,3.88
XEHZoTDWjw3w-gcQyYIe4g,15-02-2008,1416,918,611,3.93
8DX3pBJt96HqRxV8ACLdYA,08-12-2008,297,1388,459,3.93
Ad-v2Z4vvuzxZxbpywIm0A,03-07-2011,783,4949,301,4.04
MfxdEmaH-0_ITpuXU4Hgzg,27-06-2007,556,9167,327,3.81
RX1D12KuO7FDcLZR5AOVrQ,27-04-2013,155,1382,236,3.62
48vRThjhuhiSQINQ2KV8Sw,15-05-2010,371,1831,651,4.03
wm97KC6G0resSDXTmNIMKw,08-06-2012,1071,803,1190,4.16
QtGXr3Y74fnWfdWpGJIldw,13-03-2015,2105,13654,181,3.62
Rffpjnip_0zkV0Uga5H1iQ,27-08-2012,441,4851,338,3.76
q9jCDNZDRUYl2Pwlgxocig,15-07-2011,591,7423,204,4.13
WengOKBeXVK3nc4dhb9Wkw,29-07-2011,1091,1659,179,3.57
